Node_1,Node_2,Link,C_Neighbour,P_Attachment,Jaccard_Index,Adamic_Adar,R_Allocation,Salton_Cosine,Sorensen_Index,Promoted_Index,Depressed_Index,LHN_Index
1,112,1,6,2108,0.06451612903225806,1.3700458775348587,0.08569002524937466,0.13068205256070964,0.060606060606060615,0.1935483870967742,0.08823529411764706,0.0028462998102466793
1,92,1,5,476,0.07142857142857142,1.0971026548430896,0.05463243724024276,0.22917462425705284,0.06666666666666668,0.7142857142857143,0.07352941176470587,0.01050420168067227
1,311,1,14,7344,0.08641975308641975,3.358209434731063,0.22466442988215485,0.16336600980326782,0.07954545454545454,0.2058823529411765,0.12962962962962962,0.001906318082788671
1,410,1,9,5440,0.06474820143884892,1.9270348843262601,0.0857006093342046,0.1220233825229941,0.060810810810810814,0.1323529411764706,0.1125,0.0016544117647058823
1,851,1,8,2108,0.08791208791208792,1.8631069672700304,0.12279106372513204,0.17424273674761284,0.08080808080808081,0.25806451612903225,0.1176470588235294,0.003795066413662239
10,445,0,3,1716,0.030927835051546393,0.7192971075263758,0.047284878863826235,0.07242068243779014,0.03,0.13636363636363635,0.038461538461538464,0.0017482517482517483
10,439,0,6,2964,0.054545454545454536,1.3419989531373004,0.07321768851196009,0.11020775375559676,0.05172413793103448,0.15789473684210525,0.07692307692307693,0.0020242914979757085
10,436,0,3,6084,0.0196078431372549,0.6373617023165523,0.027190893559258564,0.038461538461538464,0.019230769230769232,0.038461538461538464,0.038461538461538464,0.0004930966469428008
10,432,0,3,2184,0.029126213592233014,0.6116752361377726,0.023522927799979828,0.06419407387663692,0.02830188679245283,0.10714285714285714,0.038461538461538464,0.0013736263736263737
10,306,0,0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,296,0,1,3666,0.008064516129032258,0.2256920214487439,0.011904761904761904,0.016515957995876268,0.008,0.02127659574468085,0.01282051282051282,0.00027277686852154935
10,262,0,2,1092,0.022222222222222227,0.4073398959830585,0.016430621123761917,0.06052275326688025,0.021739130434782608,0.14285714285714285,0.02564102564102564,0.0018315018315018315
10,261,0,7,6240,0.046357615894039736,1.5445517746525368,0.08116629075159429,0.08861469461982084,0.04430379746835443,0.08974358974358974,0.0875,0.0011217948717948717
10,205,0,2,1638,0.020618556701030927,0.4271092401031265,0.018573741160432814,0.049416621110740085,0.020202020202020204,0.09523809523809523,0.02564102564102564,0.001221001221001221
10,161,0,6,5772,0.0410958904109589,1.3654116899522926,0.07817837624339971,0.07897471897389846,0.03947368421052632,0.08108108108108109,0.07692307692307693,0.0010395010395010396
10,148,0,2,1716,0.020408163265306117,0.3816710128544159,0.011017515710656504,0.048280454958526765,0.02,0.09090909090909093,0.02564102564102564,0.0011655011655011655
10,494,0,5,4368,0.03875968992248062,1.1299126580945804,0.060984970678070176,0.07565344158360031,0.037313432835820885,0.08928571428571429,0.0641025641025641,0.0011446886446886447
10,135,0,0,624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,133,0,1,78,0.01282051282051282,0.17780883485868182,0.0036101083032490976,0.11322770341445955,0.012658227848101266,1.0,0.01282051282051282,0.01282051282051282
10,87,0,0,1872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,78,0,2,1170,0.02197802197802198,0.508078274733543,0.04103967168262654,0.05847053462046861,0.021505376344086027,0.13333333333333333,0.02564102564102564,0.0017094017094017094
10,57,0,9,4992,0.06766917293233082,2.064654872855297,0.1340941018968661,0.127381166341267,0.06338028169014084,0.140625,0.1153846153846154,0.0018028846153846155
10,20,0,1,780,0.011494252873563218,0.21859304439100327,0.010309278350515464,0.03580574370197165,0.011363636363636364,0.1,0.01282051282051282,0.001282051282051282
10,154,1,29,6942,0.21014492753623187,6.962017779565603,0.4930122012427413,0.3480612641742165,0.17365269461077845,0.3717948717948718,0.3258426966292135,0.004177470469605301
10,570,1,9,858,0.1125,2.4657113554815613,0.2444750926500744,0.3072549338995135,0.10112359550561796,0.8181818181818182,0.1153846153846154,0.01048951048951049
10,151,0,1,1560,0.010309278350515464,0.20609929155556625,0.0078125,0.025318484177091663,0.010204081632653059,0.05,0.01282051282051282,0.000641025641025641
10,500,0,0,858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,152,0,1,1014,0.011111111111111113,0.21859304439100327,0.010309278350515464,0.03140371465106639,0.01098901098901099,0.07692307692307693,0.01282051282051282,0.0009861932938856016
10,528,0,0,1872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,934,0,3,2340,0.028571428571428567,0.6368781563900667,0.02729977719406895,0.06201736729460424,0.027777777777777776,0.1,0.038461538461538464,0.001282051282051282
10,943,0,3,546,0.03658536585365853,0.6301247058070887,0.02766657617994169,0.12838814775327387,0.035294117647058816,0.42857142857142855,0.038461538461538464,0.005494505494505495
10,501,0,23,6786,0.1619718309859155,5.4236563948994245,0.3503152846402352,0.27920353227953804,0.1393939393939394,0.2948717948717949,0.26436781609195403,0.003389330975537872
10,684,0,0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,916,0,6,2262,0.0594059405940594,1.4024069688023393,0.08718532589194344,0.12615514005935402,0.05607476635514018,0.206896551724138,0.07692307692307693,0.002652519893899204
10,876,0,7,2496,0.06796116504854369,1.5775291526696968,0.08444695079216634,0.14011213457945124,0.06363636363636363,0.21875,0.08974358974358974,0.0028044871794871795
10,825,0,7,1794,0.07446808510638298,1.5434357983073757,0.07628457077935258,0.16526725762745995,0.06930693069306931,0.3043478260869565,0.08974358974358974,0.0039018952062430325
10,824,0,12,3198,0.11214953271028036,2.782187970366764,0.17340923711441378,0.21219835670692225,0.10084033613445376,0.2926829268292683,0.15384615384615385,0.00375234521575985
10,818,0,3,1794,0.030612244897959183,0.8242269414391896,0.08264870931537599,0.07082882469748285,0.0297029702970297,0.13043478260869565,0.038461538461538464,0.0016722408026755853
10,815,0,1,1638,0.010204081632653059,0.2239186238120062,0.011494252873563218,0.024708310555370042,0.010101010101010102,0.047619047619047616,0.01282051282051282,0.0006105006105006105
10,761,0,3,2028,0.0297029702970297,0.7876191898728379,0.06871345029239766,0.06661733875264914,0.02884615384615385,0.1153846153846154,0.038461538461538464,0.0014792899408284023
10,869,0,5,2262,0.04901960784313725,1.1400113151525963,0.06490389942967753,0.10512928338279501,0.04672897196261682,0.1724137931034483,0.0641025641025641,0.0022104332449160036
10,746,0,15,7098,0.0974025974025974,3.4546218650623164,0.20661155088856087,0.17804232687933685,0.08875739644970414,0.19230769230769232,0.16483516483516486,0.002113271344040575
10,568,0,1,936,0.011235955056179777,0.17780883485868182,0.0036101083032490976,0.03268602252303067,0.011111111111111113,0.08333333333333333,0.01282051282051282,0.0010683760683760685
10,591,0,0,1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,594,0,1,1872,0.0099009900990099,0.2462785458144945,0.017241379310344827,0.02311250817605121,0.00980392156862745,0.041666666666666664,0.01282051282051282,0.0005341880341880342
10,610,0,2,4212,0.015384615384615384,0.43230562014635,0.0197579882775572,0.03081667756806828,0.015151515151515154,0.037037037037037035,0.02564102564102564,0.0004748338081671415
10,595,0,7,3432,0.060869565217391314,1.5078764004070089,0.07114809645947824,0.1194880298498108,0.05737704918032788,0.1590909090909091,0.08974358974358974,0.0020396270396270395
10,725,0,5,1560,0.053763440860215055,1.0565290377047722,0.044191136375594166,0.12659242088545833,0.051020408163265314,0.25,0.0641025641025641,0.003205128205128205
10,728,0,3,2262,0.02884615384615385,0.6331561866599306,0.02630653400732836,0.06307757002967701,0.02803738317757009,0.10344827586206896,0.038461538461538464,0.001326259946949602
10,738,0,3,4212,0.02325581395348837,0.7330861570822098,0.05222619757503478,0.04622501635210242,0.022727272727272728,0.05555555555555555,0.038461538461538464,0.0007122507122507123
10,640,0,4,4992,0.028985507246376805,0.8258342870388763,0.0330330168617712,0.056613851707229775,0.028169014084507043,0.0625,0.05128205128205128,0.0008012820512820513
10,930,0,5,3120,0.04424778761061947,1.1948660942044635,0.08634025541971413,0.08951435925492911,0.0423728813559322,0.125,0.0641025641025641,0.0016025641025641025
100,605,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,757,1,5,360,0.11363636363636365,1.686912208724291,0.3037454010540638,0.26352313834736496,0.1020408163265306,0.5555555555555556,0.125,0.013888888888888888
100,650,0,0,747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,449,0,1,63,0.06666666666666668,0.2323384935741173,0.013513513513513514,0.1259881576697424,0.0625,0.14285714285714285,0.1111111111111111,0.015873015873015872
100,148,0,0,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,523,0,0,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,561,0,1,594,0.013513513513513514,0.20780583746414044,0.008130081300813009,0.041030496993110906,0.013333333333333334,0.1111111111111111,0.015151515151515154,0.0016835016835016834
