Node_1,Node_2,Link,C_Neighbour,P_Attachment,Jaccard_Index,Adamic_Adar,R_Allocation,Salton_Cosine,Sorensen_Index,Promoted_Index,Depressed_Index,LHN_Index
0,398,0,1,164,0.02325581395348837,0.204800443649844,0.007575757575757577,0.07808688094430304,0.022727272727272728,0.25,0.025,0.006097560975609756
0,870,0,1,123,0.023809523809523808,0.22953106112437666,0.01282051282051282,0.09016696346674324,0.02325581395348837,0.3333333333333333,0.025,0.008130081300813009
0,837,0,0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,816,0,0,902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,721,0,0,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,715,0,0,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,679,0,0,820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,632,0,0,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,600,0,1,451,0.020408163265306117,0.22953106112437666,0.01282051282051282,0.047088160934801115,0.02,0.1,0.025,0.0022172949002217295
0,599,0,0,533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,570,0,0,779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,246,0,2,779,0.03571428571428571,0.5194115876386312,0.04475806451612903,0.07165743639000187,0.03448275862068965,0.1111111111111111,0.05,0.0025673940949935813
0,419,0,8,4018,0.06201550387596898,1.9391943742558524,0.1402533596307852,0.1262074583712532,0.0583941605839416,0.2,0.08247422680412371,0.001991040318566451
0,543,0,2,1763,0.025,0.4690871768713952,0.028205128205128206,0.047632550822954096,0.024390243902439025,0.05,0.047619047619047616,0.0011344299489506524
0,141,0,5,3403,0.042735042735042736,1.122647086716215,0.06572927939940486,0.08571148701754475,0.04098360655737705,0.125,0.06097560975609756,0.0014692918013517484
0,484,0,1,902,0.016666666666666666,0.1960835669232692,0.006097560975609756,0.033296357910601336,0.016393442622950817,0.047619047619047616,0.025,0.0011086474501108647
0,521,0,0,533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,446,0,1,1107,0.015384615384615384,0.2282049114186687,0.0125,0.030055654488914414,0.015151515151515154,0.038461538461538464,0.025,0.0009033423667570009
0,734,1,2,492,0.040816326530612235,0.4566710924015437,0.026443682104059462,0.09016696346674324,0.038461538461538464,0.16666666666666666,0.05,0.0040650406504065045
0,166,1,17,6847,0.08994708994708994,4.159945725656732,0.30412789438216714,0.2054465049448181,0.0825242718446602,0.425,0.10240963855421686,0.0024828391996494815
0,146,1,6,1066,0.10526315789473684,1.5093253490159066,0.11504916960809372,0.18376916754950665,0.09230769230769233,0.24,0.15,0.005628517823639775
0,479,0,1,205,0.02325581395348837,0.2518706487516997,0.018867924528301886,0.06984302957695783,0.022727272727272728,0.25,0.025,0.004878048780487805
0,218,1,19,2624,0.23170731707317074,4.978800202671758,0.4531918332847757,0.3709126844854394,0.18446601941747573,0.475,0.3015873015873016,0.007240853658536586
